run_id,scheduled_order,arm,status,parser_correct,strict_correct,parser_status,reasoning_output_tokens,reasoning_tokens_is_516,reasoning_tokens_is_518n_minus_2,input_tokens,cached_input_tokens,output_tokens,wall_ms,ttft_ms,tokens_per_second,final_text_sha256,final_integer_candidate,contains_21,contains_516_text
run-0134-control,134,control,completed,False,False,resolved,516,True,True,9991,9600,1083,23911,22518,45.29296139851951,f63a635405e6271e030d7a2d47399fd7a830f3f9865e0858d5fc474af0b93a94,36,False,False
run-0135-control,135,control,completed,True,True,resolved,8730,False,False,9991,9600,9185,170301,14187,53.93391700577214,bf727157e266fe93d5128c2ed00281506b3bb1e46dbbf14a64d27a799eade790,21,True,False
run-0136-treatment,136,treatment,completed,True,True,resolved,10774,False,False,10006,9600,11142,207221,206092,53.768681745575975,0a3833630b820863526cec95830dfacdd85db5036e70bd8192a0917d84084f62,21,True,False
run-0137-treatment,137,treatment,completed,True,True,resolved,5910,False,False,10006,9600,6219,115973,115665,53.624550541936486,cbcd7d9a9e42b105d97f927c1dab896c31050ec94f843e5b301a7e1f4daf3c5a,21,True,False
run-0138-control,138,control,completed,True,True,resolved,4973,False,False,9991,9600,5441,102856,102536,52.89919887998756,53ad64c1c20fa904d185a6d7d2df8db2ee7b3722fe53ef6468b33301d05147ab,21,True,False
run-0139-control,139,control,completed,True,True,resolved,2457,False,False,13097,9600,2457,103686,103347,23.69654533881141,14335b0033f46548630c5193000d608f59865506aefc41789a1ab271021cd756,21,True,False
run-0140-treatment,140,treatment,completed,True,True,resolved,5696,False,True,10006,9600,6039,112155,111874,53.845125050153804,cfbc2e3eb2000c1950324550bed3527df9b47ef48747918d591f90632fbfff39,21,True,False
run-0141-control,141,control,completed,True,True,resolved,8771,False,False,9991,9600,9260,171302,169940,54.05657844041517,0447092cfbd7525c779cf588b7add015eb2721f511ad8d9e40da63a0482528e1,21,True,False
run-0142-treatment,142,treatment,completed,True,True,resolved,7358,False,False,10006,9600,7608,140614,140298,54.10556559090844,7a1b005be1508b5dc71d8459f9751724917a220780fa4cf227525a1d5e0290a9,21,True,False
run-0143-control,143,control,completed,True,True,resolved,4584,False,False,9991,9600,5042,94403,94090,53.4093196190799,897ce57fea9a589b67a35dbade38ae558c7765efd74dfaa77459dfeefd95d57f,21,True,False
run-0144-treatment,144,treatment,completed,False,False,resolved,2043,False,False,10006,9600,2248,45677,44277,49.215141099459245,35d2356f00fa0aa03d3d91f1210e21c6e11bbdc4fc757ccce1322b77b88b5145,29,False,False
run-0145-treatment,145,treatment,completed,True,True,resolved,4081,False,False,10006,9600,4471,88439,12820,50.554619568290015,a9009abfa0de949bd8d945392db647d149f862ac0330d58742363cc0a76bbac6,21,True,False
run-0146-control,146,control,completed,True,False,ambiguous,5600,False,False,9991,9600,6062,112920,112615,53.68402408784981,d45c5ca8552dbf01455823b6d873307317510db01a4b03d184933244bceef846,29,True,False
run-0147-control,147,control,completed,True,True,resolved,2032,False,False,16309,9600,2032,154920,13808,13.116447198554093,7665e462ba3dbf9d74cbadef236172ddb6721dcf52386325591af021e48be3ab,21,True,False
run-0148-treatment,148,treatment,completed,True,True,resolved,5104,False,False,10006,9600,5601,104665,104377,53.5135909807481,e0e0ee9c880f0788bb167edefd0101f771f10403c7435ae9194ab0a000119cf5,21,True,False
run-0149-treatment,149,treatment,completed,True,True,resolved,5696,False,True,10006,9600,6086,113551,113236,53.59706211305933,94c9a8c234b278e991a9a9d7c6d4a6df08974c200ccae5483e0df7724289f547,21,True,False
run-0150-control,150,control,completed,False,False,resolved,516,True,True,9991,9600,886,21172,19691,41.84772340827508,952c063095d5306169a765039089df4bde3b1764c5ce2c036e2f672fab20d8b9,36,False,False
run-0151-control,151,control,completed,False,False,resolved,1499,False,False,9991,9600,1876,41153,16253,45.58598401088621,13db3c647947932cebe96f11595be2867bd92d7fb4b39b59d3f6c339d424b602,29,False,False
run-0152-treatment,152,treatment,completed,True,True,resolved,10244,False,False,10006,9600,10635,197349,196130,53.889302707386406,c3a273c69dc545696801a40d093d4f61db90277dcfeea03a7ecf0cea7efb5e3b,21,True,False
run-0153-treatment,153,treatment,completed,True,True,resolved,13405,False,False,10006,9600,13834,252799,252136,54.72331773464293,b8e888508e2c2180af28a786b200dfef7576b4e753b80018d0197f71780c60b2,21,True,False
run-0154-control,154,control,completed,False,False,resolved,1474,False,False,9991,9600,1723,41433,39808,41.58520985687737,cf34c05b7aaccace00c422f0f64f6513debd446f4d521d2ef46799afbfa24f5c,29,False,False
run-0155-control,155,control,completed,True,True,resolved,8804,False,True,9991,9600,9292,171901,17695,54.054368502801026,f4ea42d50477a74beb0f16c1d61f1b9e1dc4b8e19cc5391fdc877323098b33fa,21,True,False
run-0156-treatment,156,treatment,completed,True,True,resolved,6117,False,False,10006,9600,6389,118916,118589,53.72700057183222,508df62e541b9b3b438e390f7ceec452c0d54287f86704252a8da731fea8a101,21,True,False
run-0157-control,157,control,completed,True,True,resolved,10584,False,False,9991,9600,10869,199860,198620,54.38306814770339,738792c57bca03d8b1de5df042117f4a61e1ca57deda67c25e0fbc6f684f08f4,21,True,False
run-0158-treatment,158,treatment,completed,False,False,resolved,516,True,True,10006,9600,1064,23651,22180,44.987526954462815,f7d997cbdfedb8686e5b0c46d7a66f224d6336fef7b8adc669b03ffdec7f7a53,20,False,False
run-0159-control,159,control,completed,False,False,resolved,516,True,True,9991,9600,759,18138,16654,41.84584849487264,4db13c571107fc235aa8658e14a608cf5ce19126e62a28aba609e7b228c23f39,28,False,False
run-0160-treatment,160,treatment,completed,True,True,resolved,6030,False,False,10006,9600,6347,121366,121065,52.296359771270374,33700c326245a2e96b43bf2fd545dbe06652eff21ff41780c8b980764d4836b6,21,True,False
run-0161-treatment,161,treatment,completed,False,False,resolved,516,True,True,10006,9600,840,20031,18520,41.9350007488393,d2e84b95a29f4742b140c85e882992892c06b6ae269f4623cf9d56af47aa5873,25,False,False
run-0162-control,162,control,completed,True,True,resolved,7102,False,False,9991,7552,7535,141954,141515,53.08057539766403,2919783c299f8469549950b28ecc8195c11c54fdb9b61e6c6824362e01a27a21,21,True,False
run-0163-treatment,163,treatment,completed,False,False,resolved,516,True,True,10006,9600,782,18690,17298,41.84055644729802,b2e3fd0474d9e4df07f66eb4acec0f1e62de97b00509578ca3bc285c7a9eb83e,29,False,False
run-0164-control,164,control,completed,False,False,resolved,516,True,True,9991,9600,920,21097,19712,43.60809593781106,daa4c0d45efce84d019971ce298c3a04a54d75c14d930e76f6b9f8c461091b1f,17,False,False
run-0165-control,165,control,completed,False,False,resolved,516,True,True,9991,2432,914,21725,20201,42.07134637514384,435587291193caf70baaac6cc73268868fb1293b5d9538fcf8fbb000b9767f0f,29,False,False
run-0166-treatment,166,treatment,completed,False,False,resolved,1710,False,False,10006,9600,1972,40250,38782,48.993788819875775,8f89d08dc064d0829256057be9e46f13f7c6e0a12b2a6a7ec7ac4b881ab151d1,29,False,False
run-0167-control,167,control,completed,True,True,resolved,12167,False,False,9991,9600,12525,243149,14982,51.51162455942652,628043eecae377163d7d4df13734e2ac33c097e71926db6076d19f1bcb902cfa,21,True,False
run-0168-treatment,168,treatment,completed,False,False,resolved,2070,False,True,10006,9600,2402,47912,46416,50.133578226749044,0719cf6b1eade15e2ae854b6fb9ae5c26f0fad46f03484e5ec7185f3400fe732,29,False,False
run-0169-treatment,169,treatment,completed,True,True,resolved,5834,False,False,10006,9600,6230,116965,116650,53.263796862309235,0c8187800333ee78b93e6f9fa9bd05d36507ae8cc25fba308cd9f41cfc32cc6a,21,True,False
run-0170-control,170,control,completed,True,True,resolved,12204,False,False,9991,9600,12618,236559,13295,53.33975879167565,634154283b270d515a2680b64bec65dacbb66657f7e30bee4127297d7ed29820,21,True,False
run-0171-treatment,171,treatment,completed,True,True,resolved,8361,False,False,10006,9600,8732,161658,160454,54.01526679780772,e6fd1ed6687a218e19f3651ebb8ae66a02a6011f7162e0106e05dec80f97fb73,21,True,False
run-0172-control,172,control,completed,True,True,resolved,7768,False,True,9991,9600,8186,150861,13612,54.261870198394554,87360045df65dd1ec6a85f63358488baea3fbe602f04f95a83dda40edb5cb7ab,21,True,False
run-0173-treatment,173,treatment,completed,True,True,resolved,5236,False,False,10006,9600,5646,105199,104818,53.669711689274614,6cc869ee97eaf3b85850d387b283a3c40a92005487cd551fdc3e16e4c58b6685,21,True,False
run-0174-control,174,control,completed,True,True,resolved,5818,False,False,9991,9600,6335,118486,14256,53.46623229748662,c32c00e123c7452a6b8c8cdb63312a308ada07688356efe57bd8eba8b487d765,21,True,False
run-0175-control,175,control,completed,True,False,ambiguous,516,True,True,9991,9600,931,21126,19683,44.06891981444665,a053c96a027e044350bf828804fd32c89caa388dc72888af2b8bfaf934ea0fa1,29,True,False
run-0176-treatment,176,treatment,completed,True,True,resolved,5249,False,False,10006,9600,5660,108039,107689,52.388489341811756,463f1122e62f11a9eda816ca1cb47a5e7baaead7f50b7067f4c14b8f9365ba5d,21,True,False
run-0177-treatment,177,treatment,completed,True,False,ambiguous,516,True,True,10006,9600,976,25167,23754,38.78094329876425,e3daf62bd5f6611dfacc953af8e20699b8c123c42abd0e52e335ae27646023b3,23,True,False
run-0178-control,178,control,completed,True,True,resolved,4863,False,False,9991,9600,5299,98732,13142,53.67054247862902,89b3f696be832a812763ef5e0413bff2762076687356ffc6463b22844966232b,21,True,False
run-0179-control,179,control,completed,True,False,ambiguous,5376,False,False,9991,9600,5740,106904,13467,53.69303300157151,78c3d5d218f00337ebb5a24bcee3ede4f1c64425a14f11e7e27f2ca2fe123767,11,True,False
run-0180-treatment,180,treatment,completed,False,False,resolved,918,False,False,10006,9600,1224,26327,24936,46.492194325217454,18426028e440046beb05624b692c7129bb7ac08a907e8a131e3493f3c43cd46b,29,False,False
run-0181-treatment,181,treatment,completed,True,True,resolved,7524,False,False,10006,9600,7925,146709,13390,54.01849920591102,cba0f0a11ac3df8035d9cdd410fabc21bd07412a81b34b57bbfce3316b64ae6b,21,True,False
run-0182-control,182,control,completed,True,True,resolved,7768,False,True,9991,9600,8148,180849,179710,45.05416120631024,54cc416e0362f5bc815fec5d0e555c6992e63d7f91dfeee1a608f36c3015dc1a,21,True,False
run-0183-control,183,control,completed,True,True,resolved,10573,False,False,9991,9600,10925,202130,200979,54.049374165141245,eb269cdc068af4b745522903d200d3fbfad55b253946fa8345383a74fed9b303,21,True,False
run-0184-treatment,184,treatment,completed,False,False,resolved,1034,False,True,10006,9600,1335,32485,31027,41.0958904109589,fbfb613ce3c02d2523d3d6dd088543c5e39b7f68d4bd5e79d4d2712341a89180,29,False,False
run-0185-control,185,control,completed,True,True,resolved,6214,False,True,9991,9600,6643,123323,123021,53.866675316039995,49901d4d937b1187a3363adaee251a414645204e4bfaf42c154ec12418526475,21,True,False
run-0186-treatment,186,treatment,completed,False,False,resolved,516,True,True,10006,9600,1075,24344,22999,44.15872494249096,cf0d57cfb555987c3734cad65f7c62fd86d58c3cc2fcb9c4afd2ddc3db9d51c0,23,False,False
run-0187-treatment,187,treatment,completed,False,False,resolved,516,True,True,10006,9600,1239,30398,28949,40.759260477663005,36acb68617a86d15c444a2673c5dc4b8084743209e8dacd3c6479289ac4d8ca7,27,False,False
run-0188-control,188,control,completed,False,False,resolved,516,True,True,9991,2432,919,22464,21041,40.90990028490029,1a560ee14cc9c4482928fe5a5d704fd368a9deb35d4f3797b207469e44327272,29,False,False
run-0189-treatment,189,treatment,completed,True,True,resolved,4142,False,True,10006,9600,4507,84885,84566,53.0953643164281,bf5c9bbf92766759d275357e108a872a301e73a9a063bda0c0c36356fb863dbe,21,True,False
run-0190-control,190,control,completed,True,True,resolved,5058,False,False,9991,9600,5466,102430,13878,53.363272478765985,c8b4d75db0fd1f8dcc1f49004b93e3e8adbd5830ffa62a4f10ae0a9469b0a826,21,True,False
run-0191-control,191,control,completed,True,True,resolved,7768,False,True,9991,9600,8131,166783,165620,48.75197112415535,b46bdc41a1e857e141e5ab99f4bc33990f9d3141c2cea80aac3dfc13d01edd9f,21,True,False
run-0192-treatment,192,treatment,completed,False,False,resolved,1507,False,False,10006,7552,1817,38774,14434,46.86129880847991,3bd008e9ed752799be12e8420d006f3bfde0b4d6002381e018e2a7e28847c89f,29,False,False
run-0193-control,193,control,completed,True,True,resolved,9046,False,False,9991,9600,9477,175127,13646,54.11501367578957,1dddac47e36b97e24d8ca0ad4a95767b211766787bdb7c8ec12defc8bb7c58c4,21,True,False
run-0194-treatment,194,treatment,completed,True,True,resolved,5620,False,False,10006,9600,6015,124332,124021,48.37853489045459,e17f47165f30ca1cb0832d9d82a844a7130bbacd8bc2b5aea84db4151a0d2898,21,True,False
run-0195-control,195,control,completed,True,True,resolved,5132,False,False,9991,9600,5785,107853,13537,53.637821850110804,43c4878be330313605fdff47e73b0526ddc1a0465a81fede3ba7043345dc97bf,21,True,False
run-0196-treatment,196,treatment,completed,True,True,resolved,5082,False,False,10006,9600,5476,102215,101888,53.57335029105317,defad30301db55840828c466556cca543138e369c8ea944c268db4c7417e4d72,21,True,False
run-0197-control,197,control,completed,True,True,resolved,6214,False,True,9991,9600,6659,123472,123166,53.93125566930154,c70b6479284c22dbc6c9b33765c4ecad66ca9eb47d0265ef2d32b0fa00ba5d1a,21,True,False
run-0198-treatment,198,treatment,completed,True,True,resolved,4867,False,False,10006,9600,5172,98721,98379,52.3900689822834,b72298a48a34fa4ba060db45014b84cf1a56993e3f91af04fb646500e4be9718,21,True,False
run-0199-control,199,control,completed,False,False,resolved,516,True,True,9991,9600,1315,28533,27124,46.08698699751165,a5377ddc22e70ac7fad45b41f581425386bd0b7362378e32b4d039b1280c1edb,29,False,False
run-0200-treatment,200,treatment,completed,False,False,resolved,516,True,True,10006,9600,794,18743,17350,42.36248199327749,bc2fa38594609a97ec77565ed06d4bb60a357422da9362782e19b2ff8d59f728,29,False,False
