batch,model,reasoning_effort,correct_source,run_id,scheduled_order,arm,correct,parser_status,reasoning_output_tokens,reasoning_tokens_is_516,reasoning_tokens_is_1034,reasoning_tokens_is_518n_minus_2,lattice_n,lattice_residual,final_integer_candidate
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0183-control,183,control,False,resolved,516,True,False,True,1,0,34
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0184-treatment,184,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0185-control,185,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0186-treatment,186,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0187-treatment,187,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0188-control,188,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0189-treatment,189,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0190-control,190,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0191-control,191,control,False,resolved,516,True,False,True,1,0,25
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0192-treatment,192,treatment,True,resolved,7250,False,False,True,14,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0193-control,193,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0194-treatment,194,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0195-control,195,control,True,resolved,2588,False,False,True,5,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0196-treatment,196,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0197-control,197,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0198-treatment,198,treatment,True,resolved,7250,False,False,True,14,0,21
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0199-control,199,control,False,resolved,516,True,False,True,1,0,29
gpt-5.5-xhigh-20260629-retest-1414,gpt-5.5,xhigh,strict_correct,run-0200-treatment,200,treatment,False,resolved,516,True,False,True,1,0,29
