batch,model,reasoning_effort,correct_source,run_id,scheduled_order,arm,correct,parser_status,reasoning_output_tokens,reasoning_tokens_is_516,reasoning_tokens_is_1034,reasoning_tokens_is_518n_minus_2,lattice_n,lattice_residual,final_integer_candidate
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0178-control,178,control,False,resolved,3380,False,False,False,,-244,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0179-control,179,control,False,resolved,1399,False,False,False,,-153,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0180-treatment,180,treatment,False,resolved,3764,False,False,False,,140,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0181-treatment,181,treatment,False,resolved,3096,False,False,False,,-10,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0182-control,182,control,False,resolved,2704,False,False,False,,116,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0183-control,183,control,False,resolved,3930,False,False,False,,-212,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0184-treatment,184,treatment,False,resolved,3071,False,False,False,,-35,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0185-control,185,control,False,resolved,5958,False,False,False,,-256,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0186-treatment,186,treatment,False,resolved,3965,False,False,False,,-177,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0187-treatment,187,treatment,False,resolved,1714,False,False,False,,162,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0188-control,188,control,False,resolved,4820,False,False,False,,160,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0189-treatment,189,treatment,False,resolved,2727,False,False,False,,139,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0190-control,190,control,False,resolved,2314,False,False,False,,244,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0191-control,191,control,False,resolved,2734,False,False,False,,146,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0192-treatment,192,treatment,False,resolved,3518,False,False,False,,-106,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0193-control,193,control,False,resolved,3593,False,False,False,,-31,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0194-treatment,194,treatment,False,resolved,2275,False,False,False,,205,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0195-control,195,control,False,resolved,2688,False,False,False,,100,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0196-treatment,196,treatment,False,resolved,4209,False,False,False,,67,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0197-control,197,control,False,resolved,2788,False,False,False,,200,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0198-treatment,198,treatment,False,resolved,2168,False,False,False,,98,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0199-control,199,control,False,resolved,2999,False,False,False,,-107,29
gpt-5.3-codex-spark-xhigh,gpt-5.3-codex-spark,xhigh,strict_correct,run-0200-treatment,200,treatment,False,resolved,3416,False,False,False,,-208,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0001-control,1,control,True,resolved,6565,False,False,False,,-167,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0002-treatment,2,treatment,True,resolved,9087,False,False,False,,-235,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0003-treatment,3,treatment,False,resolved,516,True,False,True,1,0,28
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0004-control,4,control,True,resolved,4660,False,False,True,9,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0005-control,5,control,True,resolved,11912,False,False,True,23,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0006-treatment,6,treatment,True,resolved,7382,False,False,False,,132,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0007-control,7,control,False,resolved,1552,False,False,True,3,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0008-treatment,8,treatment,True,resolved,5405,False,False,False,,227,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0009-treatment,9,treatment,True,resolved,4142,False,False,True,8,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0010-control,10,control,True,resolved,7717,False,False,False,,-51,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0011-control,11,control,True,resolved,11971,False,False,False,,59,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0012-treatment,12,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0013-treatment,13,treatment,False,resolved,1034,False,True,True,2,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0014-control,14,control,True,resolved,5663,False,False,False,,-33,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0015-control,15,control,True,resolved,7232,False,False,False,,-18,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0016-treatment,16,treatment,True,resolved,13416,False,False,False,,-50,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0017-control,17,control,True,resolved,6732,False,False,True,13,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0018-treatment,18,treatment,True,resolved,6649,False,False,False,,-83,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0019-treatment,19,treatment,True,resolved,15980,False,False,False,,-76,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0020-control,20,control,True,resolved,4660,False,False,True,9,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0021-treatment,21,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0022-control,22,control,True,resolved,12371,False,False,False,,-59,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0023-treatment,23,treatment,True,resolved,4142,False,False,True,8,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0024-control,24,control,True,resolved,10029,False,False,False,,189,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0025-control,25,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0026-treatment,26,treatment,True,resolved,5959,False,False,False,,-255,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0027-treatment,27,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0028-control,28,control,True,resolved,5362,False,False,False,,184,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0029-control,29,control,True,resolved,6202,False,False,False,,-12,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0030-treatment,30,treatment,True,resolved,12331,False,False,False,,-99,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0031-control,31,control,True,resolved,9322,False,False,True,18,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0032-treatment,32,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0033-control,33,control,True,resolved,10358,False,False,True,20,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0034-treatment,34,treatment,True,resolved,10065,False,False,False,,225,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0035-control,35,control,True,resolved,5220,False,False,False,,42,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0036-treatment,36,treatment,True,resolved,5178,False,False,True,10,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0037-treatment,37,treatment,True,resolved,4660,False,False,True,9,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0038-control,38,control,True,resolved,6571,False,False,False,,-161,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0039-control,39,control,True,resolved,516,True,False,True,1,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0040-treatment,40,treatment,True,resolved,8869,False,False,False,,65,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0041-control,41,control,True,resolved,11771,False,False,False,,-141,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0042-treatment,42,treatment,True,resolved,4615,False,False,False,,-45,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0043-treatment,43,treatment,True,resolved,4630,False,False,False,,-30,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0044-control,44,control,True,resolved,9840,False,False,True,19,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0045-treatment,45,treatment,False,resolved,1034,False,True,True,2,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0046-control,46,control,True,resolved,6767,False,False,False,,35,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0047-treatment,47,treatment,True,resolved,6567,False,False,False,,-165,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0048-control,48,control,True,resolved,5178,False,False,True,10,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0049-treatment,49,treatment,True,resolved,6095,False,False,False,,-119,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0050-control,50,control,True,resolved,4938,False,False,False,,-240,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0051-control,51,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0052-treatment,52,treatment,True,resolved,14255,False,False,False,,-247,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0053-treatment,53,treatment,True,resolved,6300,False,False,False,,86,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0054-control,54,control,False,resolved,516,True,False,True,1,0,25
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0055-control,55,control,True,resolved,9245,False,False,False,,-77,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0056-treatment,56,treatment,True,resolved,7686,False,False,False,,-82,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0057-treatment,57,treatment,True,resolved,11039,False,False,False,,163,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0058-control,58,control,True,resolved,4910,False,False,False,,250,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0059-treatment,59,treatment,False,resolved,516,True,False,True,1,0,36
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0060-control,60,control,True,resolved,8380,False,False,False,,94,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0061-treatment,61,treatment,False,resolved,516,True,False,True,1,0,26
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0062-control,62,control,True,resolved,5662,False,False,False,,-34,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0063-treatment,63,treatment,True,resolved,9322,False,False,True,18,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0064-control,64,control,True,resolved,9753,False,False,False,,-87,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0065-treatment,65,treatment,True,resolved,12054,False,False,False,,142,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0066-control,66,control,False,resolved,2070,False,False,True,4,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0067-treatment,67,treatment,True,resolved,6933,False,False,False,,201,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0068-control,68,control,True,resolved,5933,False,False,False,,237,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0069-control,69,control,True,resolved,12636,False,False,False,,206,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0070-treatment,70,treatment,True,resolved,7306,False,False,False,,56,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0071-treatment,71,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0072-control,72,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0073-treatment,73,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0074-control,74,control,True,resolved,5888,False,False,False,,192,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0075-control,75,control,True,resolved,8025,False,False,False,,257,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0076-treatment,76,treatment,True,resolved,6732,False,False,True,13,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0077-treatment,77,treatment,True,resolved,3844,False,False,False,,220,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0078-control,78,control,True,resolved,4329,False,False,False,,187,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0079-control,79,control,True,resolved,7246,False,False,False,,-4,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0080-treatment,80,treatment,True,resolved,5963,False,False,False,,-251,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0081-control,81,control,True,resolved,5692,False,False,False,,-4,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0082-treatment,82,treatment,True,resolved,11394,False,False,True,22,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0083-treatment,83,treatment,True,resolved,8926,False,False,False,,122,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0084-control,84,control,True,resolved,6212,False,False,False,,-2,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0085-treatment,85,treatment,True,resolved,6283,False,False,False,,69,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0086-control,86,control,True,resolved,6472,False,False,False,,258,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0087-control,87,control,True,resolved,5537,False,False,False,,-159,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0088-treatment,88,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0089-control,89,control,False,ambiguous,9081,False,False,False,,-241,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0090-treatment,90,treatment,True,resolved,7304,False,False,False,,54,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0091-control,91,control,True,resolved,5696,False,False,True,11,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0092-treatment,92,treatment,False,ambiguous,5621,False,False,False,,-75,9
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0093-control,93,control,True,resolved,5633,False,False,False,,-63,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0094-treatment,94,treatment,True,resolved,4405,False,False,False,,-255,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0095-treatment,95,treatment,True,resolved,6732,False,False,True,13,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0096-control,96,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0097-control,97,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0098-treatment,98,treatment,True,resolved,12948,False,False,True,25,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0099-control,99,control,True,resolved,10144,False,False,False,,-214,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0100-treatment,100,treatment,True,resolved,11369,False,False,False,,-25,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0101-control,101,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0102-treatment,102,treatment,True,resolved,11783,False,False,False,,-129,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0103-treatment,103,treatment,False,resolved,1734,False,False,False,,182,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0104-control,104,control,False,resolved,1828,False,False,False,,-242,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0105-treatment,105,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0106-control,106,control,True,resolved,8790,False,False,False,,-14,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0107-treatment,107,treatment,True,resolved,4951,False,False,False,,-227,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0108-control,108,control,True,resolved,7174,False,False,False,,-76,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0109-control,109,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0110-treatment,110,treatment,True,resolved,11770,False,False,False,,-142,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0111-control,111,control,True,resolved,6578,False,False,False,,-154,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0112-treatment,112,treatment,True,resolved,4660,False,False,True,9,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0113-treatment,113,treatment,True,resolved,6621,False,False,False,,-111,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0114-control,114,control,True,resolved,5005,False,False,False,,-173,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0115-treatment,115,treatment,True,resolved,3427,False,False,False,,-197,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0116-control,116,control,True,resolved,16482,False,False,False,,-92,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0117-treatment,117,treatment,True,resolved,5376,False,False,False,,198,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0118-control,118,control,True,resolved,8670,False,False,False,,-134,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0119-control,119,control,False,resolved,516,True,False,True,1,0,3
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0120-treatment,120,treatment,True,resolved,5978,False,False,False,,-236,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0121-treatment,121,treatment,False,resolved,1885,False,False,False,,-185,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0122-control,122,control,False,resolved,1517,False,False,False,,-35,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0123-control,123,control,True,resolved,9510,False,False,False,,188,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0124-treatment,124,treatment,True,resolved,6940,False,False,False,,208,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0125-control,125,control,False,resolved,1501,False,False,False,,-51,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0126-treatment,126,treatment,False,resolved,516,True,False,True,1,0,28
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0127-treatment,127,treatment,True,resolved,4936,False,False,False,,-242,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0128-control,128,control,False,resolved,516,True,False,True,1,0,28
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0129-control,129,control,True,resolved,7547,False,False,False,,-221,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0130-treatment,130,treatment,True,resolved,5473,False,False,False,,-223,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0131-treatment,131,treatment,True,resolved,7041,False,False,False,,-209,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0132-control,132,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0133-treatment,133,treatment,True,resolved,12882,False,False,False,,-66,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0134-control,134,control,False,resolved,516,True,False,True,1,0,36
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0135-control,135,control,True,resolved,8730,False,False,False,,-74,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0136-treatment,136,treatment,True,resolved,10774,False,False,False,,-102,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0137-treatment,137,treatment,True,resolved,5910,False,False,False,,214,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0138-control,138,control,True,resolved,4973,False,False,False,,-205,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0139-control,139,control,True,resolved,2457,False,False,False,,-131,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0140-treatment,140,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0141-control,141,control,True,resolved,8771,False,False,False,,-33,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0142-treatment,142,treatment,True,resolved,7358,False,False,False,,108,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0143-control,143,control,True,resolved,4584,False,False,False,,-76,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0144-treatment,144,treatment,False,resolved,2043,False,False,False,,-27,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0145-treatment,145,treatment,True,resolved,4081,False,False,False,,-61,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0146-control,146,control,False,ambiguous,5600,False,False,False,,-96,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0147-control,147,control,True,resolved,2032,False,False,False,,-38,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0148-treatment,148,treatment,True,resolved,5104,False,False,False,,-74,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0149-treatment,149,treatment,True,resolved,5696,False,False,True,11,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0150-control,150,control,False,resolved,516,True,False,True,1,0,36
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0151-control,151,control,False,resolved,1499,False,False,False,,-53,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0152-treatment,152,treatment,True,resolved,10244,False,False,False,,-114,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0153-treatment,153,treatment,True,resolved,13405,False,False,False,,-61,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0154-control,154,control,False,resolved,1474,False,False,False,,-78,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0155-control,155,control,True,resolved,8804,False,False,True,17,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0156-treatment,156,treatment,True,resolved,6117,False,False,False,,-97,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0157-control,157,control,True,resolved,10584,False,False,False,,226,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0158-treatment,158,treatment,False,resolved,516,True,False,True,1,0,20
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0159-control,159,control,False,resolved,516,True,False,True,1,0,28
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0160-treatment,160,treatment,True,resolved,6030,False,False,False,,-184,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0161-treatment,161,treatment,False,resolved,516,True,False,True,1,0,25
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0162-control,162,control,True,resolved,7102,False,False,False,,-148,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0163-treatment,163,treatment,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0164-control,164,control,False,resolved,516,True,False,True,1,0,17
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0165-control,165,control,False,resolved,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0166-treatment,166,treatment,False,resolved,1710,False,False,False,,158,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0167-control,167,control,True,resolved,12167,False,False,False,,255,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0168-treatment,168,treatment,False,resolved,2070,False,False,True,4,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0169-treatment,169,treatment,True,resolved,5834,False,False,False,,138,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0170-control,170,control,True,resolved,12204,False,False,False,,-226,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0171-treatment,171,treatment,True,resolved,8361,False,False,False,,75,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0172-control,172,control,True,resolved,7768,False,False,True,15,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0173-treatment,173,treatment,True,resolved,5236,False,False,False,,58,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0174-control,174,control,True,resolved,5818,False,False,False,,122,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0175-control,175,control,False,ambiguous,516,True,False,True,1,0,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0176-treatment,176,treatment,True,resolved,5249,False,False,False,,71,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0177-treatment,177,treatment,False,ambiguous,516,True,False,True,1,0,23
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0178-control,178,control,True,resolved,4863,False,False,False,,203,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0179-control,179,control,False,ambiguous,5376,False,False,False,,198,11
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0180-treatment,180,treatment,False,resolved,918,False,False,False,,-116,29
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0181-treatment,181,treatment,True,resolved,7524,False,False,False,,-244,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0182-control,182,control,True,resolved,7768,False,False,True,15,0,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0183-control,183,control,True,resolved,10573,False,False,False,,215,21
gpt-5.4-xhigh,gpt-5.4,xhigh,strict_correct,run-0184-treatment,184,treatment,False,resolved,1034,False,True,True,2,0,29
